lead_id,advisor_crd,contacted_date,predicted_score,actual_converted,driver_1_feature,driver_1_shap,driver_1_value,driver_1_direction,driver_2_feature,driver_2_shap,driver_2_value,driver_2_direction,driver_3_feature,driver_3_shap,driver_3_value,driver_3_direction
lead_495,0,2026-03-16 00:00:00,0.3825762867927551,0,firm_rep_count_at_contact,0.13346755504608154,0.0,increases,industry_tenure_months,-0.11277583241462708,329.0,decreases,firm_net_change_12mo,0.08088186383247375,0.0,increases
lead_496,0,2026-03-17 00:00:00,0.17871400713920593,0,current_firm_tenure_months,-0.376338392496109,305.0,decreases,days_in_gap,0.0926181823015213,8385.0,increases,firm_rep_count_at_contact,0.06455449759960175,0.0,increases
lead_497,0,2026-03-18 00:00:00,0.053060662001371384,0,current_firm_tenure_months,-0.2989599406719208,264.0,decreases,num_prior_firms,-0.021490130573511124,4.0,decreases,days_in_gap,0.0196082666516304,5499.0,increases
lead_498,0,2026-03-19 00:00:00,0.09910859167575836,0,current_firm_tenure_months,-0.2613435387611389,187.0,decreases,industry_tenure_months,-0.03303726017475128,245.0,decreases,firm_aum_pit,-0.03086113929748535,41695726722.0,decreases
lead_499,0,2026-03-20 00:00:00,0.06340185552835464,0,current_firm_tenure_months,-0.3569212853908539,187.0,decreases,industry_tenure_months,-0.04723770171403885,391.0,decreases,firm_rep_count_at_contact,0.03458939492702484,0.0,increases
lead_500,0,2026-03-21 00:00:00,0.030076581984758377,0,current_firm_tenure_months,-0.17076018452644348,330.0,decreases,industry_tenure_months,-0.02483489364385605,460.0,decreases,firm_aum_pit,-0.0233924463391304,41695726722.0,decreases
lead_501,0,2026-03-22 00:00:00,0.051408082246780396,0,current_firm_tenure_months,-0.2545665204524994,168.0,decreases,num_prior_firms,-0.029138945043087006,1.0,decreases,industry_tenure_months,-0.01981133222579956,109.0,decreases
lead_502,0,2026-03-23 00:00:00,0.09634014964103699,0,current_firm_tenure_months,-0.32322341203689575,174.0,decreases,firm_rep_count_at_contact,0.027625195682048798,0.0,increases,days_in_gap,0.022178545594215393,3054.0,increases
lead_503,0,2026-03-24 00:00:00,0.049010269343853,0,current_firm_tenure_months,-0.2732231020927429,188.0,decreases,industry_tenure_months,-0.053593553602695465,363.0,decreases,num_prior_firms,-0.04134885221719742,6.0,decreases
lead_504,0,2026-03-25 00:00:00,0.38227540254592896,0,firm_rep_count_at_contact,0.20190508663654327,0.0,increases,firm_net_change_12mo,0.15494513511657715,0.0,increases,current_firm_tenure_months,0.1195705235004425,84.0,increases
lead_505,0,2026-03-26 00:00:00,0.2514999806880951,0,industry_tenure_months,-0.13590297102928162,42.0,decreases,num_prior_firms,-0.12222182750701904,1.0,decreases,days_in_gap,0.09005725383758545,1517.0,increases
lead_506,0,2026-03-27 00:00:00,0.06815248727798462,0,current_firm_tenure_months,-0.21307462453842163,484.0,decreases,num_prior_firms,-0.0795709490776062,0.0,decreases,days_in_gap,0.016541317105293274,7474.0,increases
lead_507,0,2026-03-28 00:00:00,0.02950669266283512,0,current_firm_tenure_months,-0.2855808436870575,256.0,decreases,firm_aum_pit,-0.018373193219304085,41695726722.0,decreases,num_prior_firms,-0.008502369746565819,1.0,decreases
lead_508,0,2026-03-29 00:00:00,0.057646796107292175,0,current_firm_tenure_months,-0.22358031570911407,268.0,decreases,num_prior_firms,-0.05648770183324814,0.0,decreases,days_in_gap,0.014110606163740158,6707.0,increases
lead_509,0,2026-03-30 00:00:00,0.05633349344134331,0,current_firm_tenure_months,-0.3460141122341156,270.0,decreases,firm_rep_count_at_contact,0.014915212988853455,0.0,increases,aum_growth_since_jan2024_pct,-0.012317966669797897,16.2664525584818,decreases
lead_510,0,2026-03-31 00:00:00,0.04683735594153404,0,current_firm_tenure_months,-0.32123103737831116,324.0,decreases,industry_tenure_months,-0.01921221986413002,422.0,decreases,firm_rep_count_at_contact,0.018791723996400833,0.0,increases
lead_511,0,2026-04-01 00:00:00,0.13534961640834808,0,current_firm_tenure_months,-0.3864651918411255,166.0,decreases,days_in_gap,0.056852348148822784,3177.0,increases,num_prior_firms,-0.05557374656200409,7.0,decreases
lead_512,0,2026-04-02 00:00:00,0.0227285735309124,0,current_firm_tenure_months,-0.2786927819252014,230.0,decreases,industry_tenure_months,-0.009182985872030258,175.0,decreases,num_prior_firms,-0.00861511379480362,1.0,decreases
lead_513,0,2026-04-03 00:00:00,0.3564745783805847,0,industry_tenure_months,-0.14607059955596924,60.0,decreases,firm_net_change_12mo,0.14148379862308502,0.0,increases,days_in_gap,0.116214320063591,1730.0,increases
lead_514,0,2026-04-04 00:00:00,0.08499767631292343,0,current_firm_tenure_months,-0.41867193579673767,331.0,decreases,days_in_gap,0.04131185635924339,8595.0,increases,industry_tenure_months,-0.027431972324848175,212.0,decreases
lead_515,0,2026-04-05 00:00:00,0.03439498320221901,0,current_firm_tenure_months,-0.23187732696533203,254.0,decreases,num_prior_firms,-0.02809959277510643,1.0,decreases,industry_tenure_months,-0.008675046265125275,100.0,decreases
lead_516,0,2026-04-06 00:00:00,0.03615314140915871,0,current_firm_tenure_months,-0.4639536142349243,259.0,decreases,industry_tenure_months,-0.011757414788007736,237.0,decreases,pit_mobility_tier_Stable,-0.005256243050098419,1.0,decreases
lead_517,0,2026-04-07 00:00:00,0.3508807122707367,0,current_firm_tenure_months,-0.30634036660194397,250.0,decreases,industry_tenure_months,0.2816711366176605,10.0,increases,num_prior_firms,-0.15284249186515808,1.0,decreases
lead_518,0,2026-04-08 00:00:00,0.2085585594177246,0,industry_tenure_months,-0.08084791898727417,151.0,decreases,current_firm_tenure_months,-0.0596919059753418,99.0,decreases,num_prior_firms,-0.042834967374801636,3.0,decreases
lead_519,0,2026-04-09 00:00:00,0.24702641367912292,0,industry_tenure_months,-0.2389586865901947,690.0,decreases,firm_aum_pit,-0.16021999716758728,41695726722.0,decreases,firm_rep_count_at_contact,0.09221619367599487,0.0,increases
lead_520,0,2026-04-10 00:00:00,0.08893275260925293,0,current_firm_tenure_months,-0.2707378566265106,338.0,decreases,num_prior_firms,-0.07630681991577148,1.0,decreases,days_in_gap,0.030461955815553665,9792.0,increases
lead_521,0,2026-04-11 00:00:00,0.06078893318772316,0,current_firm_tenure_months,-0.4383701682090759,188.0,decreases,num_prior_firms,-0.03957873955368996,6.0,decreases,industry_tenure_months,-0.026080433279275894,253.0,decreases
lead_522,0,2026-04-12 00:00:00,0.10587037354707718,0,current_firm_tenure_months,-0.239915132522583,282.0,decreases,num_prior_firms,-0.06785944849252701,1.0,decreases,industry_tenure_months,0.06142221763730049,20.0,increases
lead_523,0,2026-04-13 00:00:00,0.47021904587745667,0,current_firm_tenure_months,0.2570512890815735,45.0,increases,days_in_gap,0.22416339814662933,1144.0,increases,firm_rep_count_at_contact,0.13387760519981384,0.0,increases
lead_524,0,2026-04-14 00:00:00,0.06815248727798462,0,current_firm_tenure_months,-0.21307462453842163,451.0,decreases,num_prior_firms,-0.0795709490776062,0.0,decreases,days_in_gap,0.016541317105293274,13234.0,increases
lead_525,0,2026-04-15 00:00:00,0.07596408575773239,0,current_firm_tenure_months,-0.18820199370384216,199.0,decreases,num_prior_firms,-0.10924503952264786,0.0,decreases,industry_tenure_months,-0.05932269245386124,0.0,decreases
lead_526,0,2026-04-16 00:00:00,0.03299150615930557,0,current_firm_tenure_months,-0.21123790740966797,327.0,decreases,firm_aum_pit,-0.020423658192157745,41695726722.0,decreases,industry_tenure_months,-0.009211737662553787,328.0,decreases
lead_527,0,2026-04-17 00:00:00,0.05621158704161644,0,current_firm_tenure_months,-0.350983202457428,282.0,decreases,firm_rep_count_at_contact,0.014884356409311295,0.0,increases,days_in_gap,0.008731000125408173,5056.0,increases
lead_528,0,2026-04-18 00:00:00,0.08828669786453247,0,current_firm_tenure_months,-0.26076585054397583,216.0,decreases,industry_tenure_months,-0.07187478244304657,345.0,decreases,days_in_gap,0.06445194035768509,5669.0,increases
lead_529,0,2026-04-19 00:00:00,0.2184293568134308,0,num_prior_firms,-0.16149935126304626,1.0,decreases,current_firm_tenure_months,-0.14013484120368958,127.0,decreases,days_in_gap,0.10957065224647522,3107.0,increases
lead_530,0,2026-04-20 00:00:00,0.06162663549184799,0,current_firm_tenure_months,-0.20253944396972656,238.0,decreases,num_prior_firms,-0.07063484936952591,0.0,decreases,days_in_gap,0.018090445548295975,5559.0,increases
lead_531,0,2026-04-21 00:00:00,0.14491575956344604,0,current_firm_tenure_months,-0.06686536967754364,142.0,decreases,firm_rep_count_at_contact,0.04114897549152374,0.0,increases,num_prior_firms,-0.039086028933525085,3.0,decreases
lead_532,0,2026-04-22 00:00:00,0.28083014488220215,0,industry_tenure_months,-0.11483946442604065,189.0,decreases,num_prior_firms,-0.11252009868621826,8.0,decreases,days_in_gap,0.07513311505317688,2582.0,increases
lead_533,0,2026-04-23 00:00:00,0.33781561255455017,0,days_in_gap,0.08189994096755981,1497.0,increases,current_firm_tenure_months,-0.06083753705024719,65.0,decreases,firm_net_change_12mo,0.05809006094932556,0.0,increases
lead_534,0,2026-04-24 00:00:00,0.19718654453754425,1,num_prior_firms,-0.20112596452236176,6.0,decreases,industry_tenure_months,-0.15390031039714813,375.0,decreases,days_in_gap,0.05888804793357849,2690.0,increases
lead_535,0,2026-04-25 00:00:00,0.22811661660671234,0,firm_net_change_12mo,-0.14771179854869843,0.0,decreases,num_prior_firms,-0.14684392511844635,8.0,decreases,industry_tenure_months,-0.07675643265247345,181.0,decreases
lead_536,0,2026-04-26 00:00:00,0.16297470033168793,0,current_firm_tenure_months,-0.15878017246723175,142.0,decreases,num_prior_firms,-0.07951413094997406,1.0,decreases,firm_rep_count_at_contact,0.04924095422029495,0.0,increases
lead_537,0,2026-04-27 00:00:00,0.20079761743545532,0,num_prior_firms,-0.2237085998058319,9.0,decreases,firm_aum_pit,-0.1201859712600708,41695726722.0,decreases,days_in_gap,0.08892565965652466,2475.0,increases
lead_538,0,2026-04-28 00:00:00,0.44094428420066833,0,days_in_gap,0.1903192698955536,1209.0,increases,firm_rep_count_at_contact,0.18852359056472778,0.0,increases,current_firm_tenure_months,0.1834915280342102,42.0,increases
lead_539,0,2026-04-29 00:00:00,0.2728472650051117,0,industry_tenure_months,-0.11356940865516663,3.0,decreases,firm_rep_count_at_contact,0.06748569011688232,0.0,increases,days_in_gap,0.06272484362125397,1660.0,increases
lead_540,0,2026-04-30 00:00:00,0.059064701199531555,0,current_firm_tenure_months,-0.24456389248371124,315.0,decreases,num_prior_firms,-0.05192229896783829,1.0,decreases,days_in_gap,0.026485223323106766,7567.0,increases
lead_541,0,2026-05-01 00:00:00,0.08597379177808762,0,current_firm_tenure_months,-0.4141329526901245,195.0,decreases,industry_tenure_months,-0.04264799505472183,258.0,decreases,firm_rep_count_at_contact,0.027427777647972107,0.0,increases
lead_542,0,2026-05-02 00:00:00,0.21847699582576752,0,num_prior_firms,-0.20130018889904022,7.0,decreases,industry_tenure_months,-0.12305955588817596,433.0,decreases,firm_net_change_12mo,-0.10150794684886932,0.0,decreases
lead_543,0,2026-05-03 00:00:00,0.14504334330558777,0,firm_aum_pit,-0.16972032189369202,41695726722.0,decreases,industry_tenure_months,-0.16069573163986206,765.0,decreases,num_prior_firms,-0.13829654455184937,8.0,decreases
lead_544,0,2026-05-04 00:00:00,0.03566790372133255,0,current_firm_tenure_months,-0.31401753425598145,235.0,decreases,firm_aum_pit,-0.019455261528491974,41695726722.0,decreases,industry_tenure_months,-0.00983414426445961,272.0,decreases
lead_545,0,2026-05-05 00:00:00,0.0906834527850151,0,current_firm_tenure_months,-0.2551020383834839,197.0,decreases,num_prior_firms,-0.0683257058262825,1.0,decreases,days_in_gap,-0.05044006556272507,5382.0,decreases
lead_546,0,2026-05-06 00:00:00,0.34866684675216675,0,firm_rep_count_at_contact,0.17000733315944672,0.0,increases,days_in_gap,0.16142413020133972,453.0,increases,industry_tenure_months,-0.1455884575843811,157.0,decreases
lead_547,0,2026-05-07 00:00:00,0.4937593638896942,0,firm_net_change_12mo,0.20995241403579712,0.0,increases,days_in_gap,0.16870716214179993,633.0,increases,current_firm_tenure_months,0.08641234040260315,80.0,increases
lead_548,0,2026-05-08 00:00:00,0.047445233911275864,0,current_firm_tenure_months,-0.11604602634906769,227.0,decreases,num_prior_firms,-0.01494772732257843,0.0,decreases,firm_rep_count_at_contact,0.008251700550317764,0.0,increases
lead_549,0,2026-05-09 00:00:00,0.048853203654289246,0,current_firm_tenure_months,-0.238212451338768,252.0,decreases,num_prior_firms,-0.0336591973900795,1.0,decreases,industry_tenure_months,-0.02035636454820633,52.0,decreases
lead_550,0,2026-05-10 00:00:00,0.5589371919631958,0,days_in_gap,0.3204859495162964,810.0,increases,firm_rep_count_at_contact,0.31817880272865295,0.0,increases,current_firm_tenure_months,0.3053738474845886,34.0,increases
lead_551,0,2026-05-11 00:00:00,0.0920725092291832,0,current_firm_tenure_months,-0.2825162410736084,308.0,decreases,num_prior_firms,-0.10381530970335007,1.0,decreases,days_in_gap,0.035336147993803024,9221.0,increases
lead_552,0,2026-05-12 00:00:00,0.048119403421878815,0,current_firm_tenure_months,-0.21604669094085693,171.0,decreases,industry_tenure_months,-0.022360801696777344,0.0,decreases,num_prior_firms,-0.019187510013580322,0.0,decreases
lead_553,0,2026-05-13 00:00:00,0.035901378840208054,0,current_firm_tenure_months,-0.3135010600090027,297.0,decreases,firm_aum_pit,-0.022116973996162415,41695726722.0,decreases,num_prior_firms,-0.010257352143526077,1.0,decreases
lead_554,0,2026-05-14 00:00:00,0.03353919833898544,0,current_firm_tenure_months,-0.18277773261070251,219.0,decreases,firm_aum_pit,-0.01720879226922989,41695726722.0,decreases,industry_tenure_months,-0.014098644256591797,612.0,decreases
lead_555,0,2026-05-15 00:00:00,0.3760652542114258,1,industry_tenure_months,-0.1463932991027832,167.0,decreases,days_in_gap,0.10543456673622131,689.0,increases,current_firm_tenure_months,0.08501669764518738,82.0,increases
lead_556,0,2026-05-16 00:00:00,0.08866275101900101,0,current_firm_tenure_months,-0.36299002170562744,342.0,decreases,days_in_gap,0.05308863893151283,8279.0,increases,industry_tenure_months,-0.042016856372356415,186.0,decreases
lead_557,0,2026-05-17 00:00:00,0.3146969676017761,0,firm_rep_count_at_contact,0.1173555999994278,0.0,increases,industry_tenure_months,-0.11159583926200867,342.0,decreases,firm_net_change_12mo,0.09052695333957672,0.0,increases
lead_558,0,2026-05-18 00:00:00,0.03569859638810158,0,current_firm_tenure_months,-0.2986653447151184,266.0,decreases,num_prior_firms,-0.01870085671544075,1.0,decreases,days_in_gap,0.008203282952308655,4688.0,increases
lead_559,0,2026-05-19 00:00:00,0.09194541722536087,0,current_firm_tenure_months,-0.19201397895812988,431.0,decreases,num_prior_firms,-0.10555530339479446,0.0,decreases,days_in_gap,0.040334247052669525,5948.0,increases
lead_560,0,2026-05-20 00:00:00,0.05277634412050247,0,current_firm_tenure_months,-0.2036927044391632,337.0,decreases,num_prior_firms,-0.049846209585666656,0.0,decreases,days_in_gap,0.007850687950849533,9724.0,increases
lead_561,0,2026-05-21 00:00:00,0.263088583946228,0,firm_aum_pit,-0.0877951979637146,41695726722.0,decreases,firm_net_change_12mo,-0.05636799335479736,3.0,decreases,pit_mobility_tier_Stable,-0.04903596639633179,1.0,decreases
lead_562,0,2026-05-22 00:00:00,0.049984972923994064,0,current_firm_tenure_months,-0.18336129188537598,172.0,decreases,firm_net_change_12mo,-0.021574843674898148,10.0,decreases,num_prior_firms,-0.018252473324537277,0.0,decreases
lead_563,0,2026-05-23 00:00:00,0.13327006995677948,0,industry_tenure_months,-0.1473320871591568,896.0,decreases,current_firm_tenure_months,-0.12840743362903595,33.0,decreases,firm_aum_pit,-0.10133092105388641,0.0,decreases
lead_564,0,2026-05-24 00:00:00,0.20588310062885284,0,industry_tenure_months,-0.32982438802719116,508.0,decreases,current_firm_tenure_months,-0.08454231917858124,78.0,decreases,firm_aum_pit,-0.08403383195400238,0.0,decreases
lead_565,0,2026-05-25 00:00:00,0.1420314610004425,0,current_firm_tenure_months,-0.3562591075897217,197.0,decreases,firm_aum_pit,0.049541451036930084,0.0,increases,num_prior_firms,0.01742776483297348,3.0,increases
lead_566,0,2026-05-26 00:00:00,0.38911181688308716,0,num_prior_firms,0.11154365539550781,4.0,increases,firm_aum_pit,0.10767757892608643,0.0,increases,days_in_gap,0.07836294174194336,664.0,increases
lead_567,0,2026-05-27 00:00:00,0.11413820087909698,0,industry_tenure_months,-0.13802622258663177,651.0,decreases,current_firm_tenure_months,-0.12202203273773193,32.0,decreases,days_in_gap,-0.0631340742111206,137.0,decreases
lead_568,0,2026-05-28 00:00:00,0.3393537402153015,0,current_firm_tenure_months,-0.18687701225280762,33.0,decreases,pit_moves_3yr,-0.13813456892967224,6.0,decreases,days_in_gap,0.10107529163360596,901.0,increases
lead_569,0,2026-05-29 00:00:00,0.4484533965587616,0,days_in_gap,0.12429717183113098,313.0,increases,current_firm_tenure_months,0.101878821849823,24.0,increases,firm_aum_pit,0.08951744437217712,0.0,increases
lead_570,0,2026-05-30 00:00:00,0.17984332144260406,0,industry_tenure_months,-0.17814631760120392,1112.0,decreases,firm_aum_pit,-0.15944592654705048,0.0,decreases,aum_growth_since_jan2024_pct,0.03194455802440643,16.2664525584818,increases
lead_571,0,2026-05-31 00:00:00,0.17467080056667328,0,industry_tenure_months,-0.16441892087459564,0.0,decreases,firm_aum_pit,-0.03713469207286835,0.0,decreases,aum_growth_since_jan2024_pct,0.028886765241622925,16.2664525584818,increases
lead_572,0,2026-06-01 00:00:00,0.19696694612503052,0,industry_tenure_months,-0.13423025608062744,0.0,decreases,aum_growth_since_jan2024_pct,0.09018497169017792,16.2664525584818,increases,current_firm_tenure_months,0.07695132493972778,98.0,increases
lead_573,0,2026-06-02 00:00:00,0.286923348903656,0,firm_aum_pit,0.12887369096279144,0.0,increases,current_firm_tenure_months,-0.11965802311897278,142.0,decreases,days_in_gap,0.08916589617729187,1498.0,increases
lead_574,0,2026-06-03 00:00:00,0.3045364320278168,0,industry_tenure_months,-0.2215404212474823,0.0,decreases,days_in_gap,0.12302516400814056,1359.0,increases,current_firm_tenure_months,0.07538807392120361,83.0,increases
lead_575,0,2026-06-04 00:00:00,0.1015474945306778,0,industry_tenure_months,-0.11491148173809052,0.0,decreases,num_prior_firms,-0.054146379232406616,0.0,decreases,aum_growth_since_jan2024_pct,0.038774825632572174,16.2664525584818,increases
lead_576,0,2026-06-05 00:00:00,0.07456110417842865,0,current_firm_tenure_months,-0.05586816370487213,189.0,decreases,num_prior_firms,-0.03828422725200653,0.0,decreases,firm_aum_pit,0.033489543944597244,0.0,increases
lead_577,0,2026-06-06 00:00:00,0.09281503409147263,0,industry_tenure_months,-0.07999076694250107,0.0,decreases,num_prior_firms,-0.06328774243593216,0.0,decreases,current_firm_tenure_months,-0.03106362372636795,134.0,decreases
lead_578,0,2026-06-07 00:00:00,0.24558989703655243,0,current_firm_tenure_months,-0.14117296040058136,133.0,decreases,firm_aum_pit,0.11873260140419006,0.0,increases,days_in_gap,0.03664778172969818,1386.0,increases
lead_579,0,2026-06-08 00:00:00,0.2673187255859375,0,current_firm_tenure_months,-0.4319145083427429,155.0,decreases,days_in_gap,0.14075587689876556,0.0,increases,firm_aum_pit,0.09827092289924622,0.0,increases
lead_580,0,2026-06-09 00:00:00,0.05045637488365173,0,current_firm_tenure_months,-0.3305344879627228,240.0,decreases,firm_aum_pit,0.01974700763821602,0.0,increases,days_in_gap,-0.017628327012062073,4626.0,decreases
lead_581,0,2026-06-10 00:00:00,0.1057283878326416,0,current_firm_tenure_months,-0.2005002200603485,193.0,decreases,firm_aum_pit,0.04115491360425949,0.0,increases,industry_tenure_months,-0.01369147002696991,199.0,decreases
lead_582,0,2026-06-11 00:00:00,0.09224008768796921,0,industry_tenure_months,-0.1067114993929863,0.0,decreases,num_prior_firms,-0.06185651570558548,0.0,decreases,current_firm_tenure_months,-0.0518251433968544,123.0,decreases
lead_583,0,2026-06-12 00:00:00,0.3147377669811249,0,industry_tenure_months,-0.15342000126838684,303.0,decreases,aum_growth_since_jan2024_pct,0.06986269354820251,16.2664525584818,increases,firm_rep_count_at_contact,0.061904072761535645,634.0,increases
lead_584,0,2026-06-13 00:00:00,0.6979856491088867,0,days_in_gap,0.39150139689445496,0.0,increases,current_firm_tenure_months,0.1617136001586914,51.0,increases,firm_aum_pit,0.14187806844711304,0.0,increases
lead_585,0,2026-06-14 00:00:00,0.5467169880867004,0,days_in_gap,0.21924003958702087,1139.0,increases,firm_aum_pit,0.19949424266815186,0.0,increases,aum_growth_since_jan2024_pct,0.13246318697929382,16.2664525584818,increases
lead_586,0,2026-06-15 00:00:00,0.16468320786952972,0,current_firm_tenure_months,-0.10597775876522064,201.0,decreases,firm_aum_pit,0.07722048461437225,0.0,increases,firm_net_change_12mo,-0.044264063239097595,-498.0,decreases
lead_587,0,2026-06-16 00:00:00,0.5313383340835571,0,current_firm_tenure_months,0.2510119080543518,37.0,increases,days_in_gap,0.1798458695411682,308.0,increases,firm_rep_count_at_contact,0.16323745250701904,23.0,increases
lead_588,0,2026-06-17 00:00:00,0.07053850591182709,0,current_firm_tenure_months,-0.06323796510696411,174.0,decreases,num_prior_firms,-0.030191414058208466,0.0,decreases,industry_tenure_months,-0.02729605883359909,0.0,decreases
lead_589,0,2026-06-18 00:00:00,0.6298850178718567,1,current_firm_tenure_months,0.2959585189819336,28.0,increases,days_in_gap,0.2733113765716553,799.0,increases,firm_rep_count_at_contact,0.27272462844848633,4.0,increases
lead_590,0,2026-06-19 00:00:00,0.08032137155532837,0,current_firm_tenure_months,-0.2800072133541107,154.0,decreases,days_in_gap,-0.06003418564796448,4491.0,decreases,firm_net_change_12mo,-0.03371182084083557,-4.0,decreases
lead_591,0,2026-06-20 00:00:00,0.30900412797927856,0,days_in_gap,-0.09310352802276611,2408.0,decreases,aum_growth_since_jan2024_pct,0.04703611135482788,16.2664525584818,increases,num_prior_firms,0.04635336995124817,3.0,increases
lead_592,0,2026-06-21 00:00:00,0.35862666368484497,0,current_firm_tenure_months,-0.1215074360370636,143.0,decreases,days_in_gap,0.10739481449127197,304.0,increases,firm_aum_pit,0.10645982623100281,0.0,increases
lead_593,0,2026-06-22 00:00:00,0.7692992091178894,1,current_firm_tenure_months,0.5329248905181885,9.0,increases,days_in_gap,0.34106457233428955,112.0,increases,firm_rep_count_at_contact,0.2193661332130432,0.0,increases
lead_594,0,2026-06-23 00:00:00,0.5197722315788269,0,days_in_gap,0.20252564549446106,1204.0,increases,current_firm_tenure_months,0.138916015625,41.0,increases,industry_tenure_months,-0.11275136470794678,81.0,decreases
lead_595,0,2026-06-24 00:00:00,0.7789286375045776,1,current_firm_tenure_months,0.5368130803108215,2.0,increases,days_in_gap,0.4530399739742279,0.0,increases,firm_rep_count_at_contact,0.41686561703681946,1.0,increases
lead_596,0,2026-06-25 00:00:00,0.8501192927360535,0,current_firm_tenure_months,0.4295229911804199,8.0,increases,days_in_gap,0.3573508560657501,0.0,increases,firm_rep_count_at_contact,0.25215286016464233,1.0,increases
lead_597,0,2026-06-26 00:00:00,0.6928927302360535,0,current_firm_tenure_months,0.47085458040237427,5.0,increases,days_in_gap,0.40170857310295105,0.0,increases,firm_rep_count_at_contact,0.3855990171432495,2.0,increases
lead_598,0,2026-06-27 00:00:00,0.6543558239936829,0,days_in_gap,0.33024194836616516,710.0,increases,firm_rep_count_at_contact,0.32261398434638977,15.0,increases,current_firm_tenure_months,0.2908429205417633,37.0,increases
lead_599,0,2026-06-28 00:00:00,0.5152777433395386,0,firm_rep_count_at_contact,0.2983240485191345,15.0,increases,days_in_gap,0.26336196064949036,837.0,increases,current_firm_tenure_months,0.19631943106651306,41.0,increases
lead_600,0,2026-06-29 00:00:00,0.6336990594863892,0,current_firm_tenure_months,0.3323708176612854,29.0,increases,firm_rep_count_at_contact,0.29631245136260986,15.0,increases,days_in_gap,0.2633795440196991,718.0,increases
lead_601,0,2026-06-30 00:00:00,0.20044095814228058,0,industry_tenure_months,-0.2113979309797287,364.0,decreases,days_in_gap,-0.08488370478153229,324.0,decreases,firm_net_change_12mo,0.07839081436395645,-1.0,increases
lead_602,0,2026-07-01 00:00:00,0.34560099244117737,0,days_in_gap,0.20549751818180084,8.0,increases,current_firm_tenure_months,0.16575157642364502,52.0,increases,industry_tenure_months,-0.13742488622665405,66.0,decreases
lead_603,0,2026-07-02 00:00:00,0.14343944191932678,0,firm_net_change_12mo,-0.123597651720047,3.0,decreases,firm_rep_count_at_contact,0.06297892332077026,10.0,increases,industry_tenure_months,-0.0548345148563385,0.0,decreases
lead_604,0,2026-07-03 00:00:00,0.5239843130111694,0,days_in_gap,0.24865466356277466,1422.0,increases,industry_tenure_months,-0.15181070566177368,137.0,decreases,num_prior_firms,0.14446750283241272,4.0,increases
lead_605,0,2026-07-04 00:00:00,0.6350389122962952,0,days_in_gap,0.34204888343811035,0.0,increases,current_firm_tenure_months,0.21359166502952576,32.0,increases,firm_rep_count_at_contact,0.205142080783844,1.0,increases
lead_606,0,2026-07-05 00:00:00,0.828810453414917,1,current_firm_tenure_months,0.566408097743988,3.0,increases,days_in_gap,0.44752568006515503,0.0,increases,firm_rep_count_at_contact,0.35773998498916626,7.0,increases
lead_607,0,2026-07-06 00:00:00,0.2511586844921112,0,firm_net_change_12mo,0.10534520447254181,-1.0,increases,industry_tenure_months,-0.07477706670761108,86.0,decreases,days_in_gap,0.049368470907211304,89.0,increases
lead_608,0,2026-07-07 00:00:00,0.41030699014663696,0,aum_growth_since_jan2024_pct,-0.10992181301116943,15.22045906043635,decreases,days_in_gap,0.107384592294693,1114.0,increases,firm_rep_count_at_contact,0.09193462133407593,0.0,increases
lead_609,0,2026-07-08 00:00:00,0.10297610610723495,0,firm_aum_pit,-0.15035685896873474,15498267.0,decreases,industry_tenure_months,-0.10021381825208664,16.0,decreases,days_in_gap,-0.04860085994005203,2997.0,decreases
lead_610,0,2026-07-09 00:00:00,0.6680463552474976,0,days_in_gap,0.36614716053009033,0.0,increases,firm_rep_count_at_contact,0.1600378155708313,1.0,increases,current_firm_tenure_months,0.14391285181045532,68.0,increases
lead_611,0,2026-07-10 00:00:00,0.13472971320152283,1,firm_aum_pit,-0.12409687042236328,17650528.0,decreases,days_in_gap,-0.0668523758649826,3234.0,decreases,firm_rep_count_at_contact,0.0604366809129715,0.0,increases
lead_612,0,2026-07-11 00:00:00,0.764159619808197,0,current_firm_tenure_months,0.48233217000961304,16.0,increases,days_in_gap,0.41048920154571533,431.0,increases,firm_rep_count_at_contact,0.302908718585968,0.0,increases
lead_613,0,2026-07-12 00:00:00,0.7521912455558777,0,days_in_gap,0.3296649158000946,0.0,increases,current_firm_tenure_months,0.2658858895301819,35.0,increases,firm_rep_count_at_contact,0.18775886297225952,1.0,increases
lead_614,0,2026-07-13 00:00:00,0.37653693556785583,0,days_in_gap,0.18183408677577972,575.0,increases,current_firm_tenure_months,0.1281176656484604,38.0,increases,firm_net_change_12mo,0.12631690502166748,0.0,increases
lead_615,0,2026-07-14 00:00:00,0.6443045735359192,0,current_firm_tenure_months,0.44268500804901123,15.0,increases,days_in_gap,0.2544102966785431,252.0,increases,firm_net_change_12mo,0.22614386677742004,-6.0,increases
lead_616,0,2026-07-15 00:00:00,0.7393676042556763,1,days_in_gap,0.47752845287323,0.0,increases,current_firm_tenure_months,0.37502995133399963,9.0,increases,firm_rep_count_at_contact,0.3516118824481964,1.0,increases
lead_617,0,2026-07-16 00:00:00,0.17656175792217255,0,industry_tenure_months,-0.08498291671276093,130.0,decreases,current_firm_tenure_months,0.06180795282125473,49.0,increases,firm_net_change_12mo,0.04787550866603851,-3.0,increases
