lead_id,advisor_crd,contacted_date,target,total_jobs,days_since_last_move,current_tenure_days,avg_prior_tenure_days,prior_job_tenure_days,second_prior_job_tenure_days,moves_3yr_verified,tenure_decay_ratio,move_acceleration_ratio,recency_tier
00QVS00000AWC9x2AH,2188651,2024-09-03,0,8,238,,2516.875,3865,3899,3,,0.99,Recent (6-12mo)
00QVS00000AWboH2AT,6020345,2024-10-04,1,8,2104,,647.0,356,366,1,,0.97,Distant (> 2yr)
00QVS00000AanDl2AJ,6629720,2024-09-04,0,8,1740,,604.75,807,807,0,,1.0,Distant (> 2yr)
00QVS00000AanDm2AJ,2391254,2024-09-04,0,8,7699,,880.7499999999999,202,202,0,,1.0,Distant (> 2yr)
00QVS00000AaxLM2AZ,5115038,2024-09-04,0,8,2464,,223.5,505,14,0,,,Distant (> 2yr)
00QVS00000AaxLS2AZ,4143407,2024-09-04,0,8,-317,2636,2024.1666666666667,2636,2882,0,1.3,0.91,Very Recent (< 6mo)
00QVS00000AaxNL2AZ,5839257,2024-09-11,0,8,244,,1196.375,2696,365,2,,7.39,Recent (6-12mo)
00QVS00000AaxNs2AJ,4458026,2024-10-01,0,8,1778,,2098.625,1174,1174,0,,1.0,Distant (> 2yr)
00QVS00000AaxNt2AJ,5783203,2024-09-17,0,8,2237,,1712.625,1827,1827,0,,1.0,Distant (> 2yr)
00QVS00000AaxOA2AZ,5713779,2024-10-01,0,8,117,398,2195.285714285714,967,2502,6,0.18,0.39,Very Recent (< 6mo)
00QVS00000AaxTu2AJ,5699134,2024-09-04,0,8,1296,,1693.125,3087,3087,0,,1.0,Distant (> 2yr)
00QVS00000AaxVM2AZ,5924794,2024-09-11,0,8,2463,,974.875,1541,1541,0,,1.0,Distant (> 2yr)
00QVS00000AaxVp2AJ,5052323,2024-09-05,0,8,2395,,1409.375,2886,2886,0,,1.0,Distant (> 2yr)
00QVS00000Aaxad2AB,5741920,2024-09-04,0,8,992,,1762.625,1520,2065,2,,0.74,Distant (> 2yr)
00QVS00000AaxbH2AR,4230123,2024-09-04,0,8,2940,,1119.375,670,673,0,,1.0,Distant (> 2yr)
00QVS00000AaxbL2AR,5949950,2024-09-06,0,8,-402,3923,79.0,3923,3923,0,49.66,1.0,Very Recent (< 6mo)
00QVS00000AaxbU2AR,4657615,2024-09-04,0,8,2885,,2286.875,2973,2973,0,,1.0,Distant (> 2yr)
00QVS00000AaxbV2AR,4805089,2024-09-04,0,8,4661,,644.25,521,521,0,,1.0,Distant (> 2yr)
00QVS00000Aaxc12AB,1718438,2024-09-20,0,8,3969,,961.125,973,1009,0,,0.96,Distant (> 2yr)
00QVS00000Aaxc52AB,5030615,2024-09-10,0,8,1301,,1083.75,1142,1142,0,,1.0,Distant (> 2yr)
00QVS00000AaxcR2AR,4484959,2024-09-05,0,8,433,,2684.5,4741,4741,3,,1.0,Moderate (1-2yr)
00QVS00000AaxgT2AR,5390785,2024-09-05,0,8,-194,3136,1283.0,3136,3136,0,2.44,1.0,Very Recent (< 6mo)
00QVS00000AaxgW2AR,5538199,2024-09-06,0,8,2247,,1656.875,1941,1941,2,,1.0,Distant (> 2yr)
00QVS00000Aaxgb2AB,3052632,2024-09-05,0,8,5817,,1279.7499999999998,231,231,1,,1.0,Distant (> 2yr)
00QVS00000Aaxgl2AB,5157367,2024-09-04,1,8,2256,,1292.5000000000002,1368,1247,0,,1.1,Distant (> 2yr)
00QVS00000AaxhA2AR,3150618,2024-09-23,0,8,1454,,1915.75,1766,2076,0,,0.85,Distant (> 2yr)
00QVS00000AaxhB2AR,3213311,2024-09-17,0,8,2484,,1166.25,1216,367,0,,3.31,Distant (> 2yr)
00QVS00000Aaxhl2AB,2521163,2024-09-20,0,8,2455,,3273.25,3628,3628,0,,1.0,Distant (> 2yr)
00QVS00000Aaxhm2AB,6202676,2024-09-05,0,8,-280,1847,1043.1666666666667,1847,267,0,1.77,6.92,Very Recent (< 6mo)
00QVS00000AaxiF2AR,5808049,2024-10-01,0,8,1958,,634.875,955,329,0,,2.9,Distant (> 2yr)
00QVS00000AaxiX2AR,4229319,2024-09-05,0,8,6202,,1250.125,1765,1765,0,,1.0,Distant (> 2yr)
00QVS00000Aaxj22AB,4870282,2024-09-10,0,8,5027,,610.375,703,703,0,,1.0,Distant (> 2yr)
00QVS00000Aaxj92AB,2432525,2024-09-10,0,8,4705,,1238.625,1797,2487,0,,0.72,Distant (> 2yr)
00QVS00000Aaxlc2AB,6743543,2024-09-10,0,8,1461,,1250.75,1249,1249,0,,1.0,Distant (> 2yr)
00QVS00000Aaxlh2AB,4827123,2024-09-23,0,8,1250,,1933.5,3125,1561,0,,2.0,Distant (> 2yr)
00QVS00000AaxmI2AR,5300129,2024-09-26,0,8,4517,,2454.375,1322,4583,0,,0.29,Distant (> 2yr)
00QVS00000Aaxnd2AB,5524150,2024-09-20,0,8,1157,,4698.875,4691,4691,0,,1.0,Distant (> 2yr)
00QVS00000Aaxnk2AB,6322436,2024-09-06,0,8,1242,,119.50000000000001,60,60,0,,1.0,Distant (> 2yr)
00QVS00000Aaxnu2AB,5802797,2024-09-06,0,8,-139,1168,1944.8,1168,1168,4,0.6,1.0,Very Recent (< 6mo)
00QVS00000AaxsT2AR,4206728,2024-09-10,0,8,1014,,1286.0,470,1099,2,,0.43,Distant (> 2yr)
00QVS00000AaxtL2AR,6544580,2024-09-06,0,8,1859,,548.125,266,266,1,,1.0,Distant (> 2yr)
00QVS00000Aaxu12AB,5863400,2024-09-04,0,8,1141,,1851.75,2647,2647,0,,1.0,Distant (> 2yr)
00QVS00000AaxuC2AR,5400514,2024-09-25,0,8,1281,,2455.0,3635,3635,0,,1.0,Distant (> 2yr)
00QVS00000AaxuO2AR,2808264,2024-09-25,0,8,2889,,2350.875,1876,1876,1,,1.0,Distant (> 2yr)
00QVS00000AaxuP2AR,4891672,2024-09-06,0,8,5964,,447.12499999999994,351,351,0,,1.0,Distant (> 2yr)
00QVS00000AaxuQ2AR,1437523,2024-09-11,0,8,4282,,1528.125,2178,2178,0,,1.0,Distant (> 2yr)
00QVS00000Aaxub2AB,1816440,2024-10-01,0,8,-181,2453,1723.5,2453,1978,0,1.42,1.24,Very Recent (< 6mo)
00QVS00000Aaxue2AB,2759149,2024-09-12,0,8,90,,3568.25,2821,2821,3,,1.0,Very Recent (< 6mo)
00QVS00000Aaxx22AB,6124388,2024-10-01,0,8,1918,,480.375,680,680,0,,1.0,Distant (> 2yr)
00QVS00000Aaxx82AB,5107146,2024-09-11,0,8,-64,1493,1264.75,1135,1135,0,1.18,1.0,Very Recent (< 6mo)
00QVS00000AaxxF2AR,6117072,2024-09-12,0,8,2759,,693.5,828,828,0,,1.0,Distant (> 2yr)
00QVS00000AaxxS2AR,5467379,2024-09-09,0,8,-247,4604,981.6666666666667,4604,4604,0,4.69,1.0,Very Recent (< 6mo)
00QVS00000AaxxY2AR,5827937,2024-09-25,0,8,-223,2675,1395.0,2675,2675,0,1.92,1.0,Very Recent (< 6mo)
00QVS00000Aaxxa2AB,3009786,2024-09-11,0,8,2085,,1432.375,1569,1569,0,,1.0,Distant (> 2yr)
00QVS00000Aaxxf2AB,5125002,2024-09-25,0,8,250,,1283.4999999999998,1101,2014,2,,0.55,Recent (6-12mo)
00QVS00000Aaxz22AB,5242504,2024-09-26,0,8,1829,,488.00000000000006,412,412,0,,1.0,Distant (> 2yr)
00QVS00000Aaxz62AB,5302650,2024-09-06,0,8,1152,,718.5,3206,286,0,,11.21,Distant (> 2yr)
00QVS00000AaxzV2AR,6008524,2024-09-09,0,8,1146,,2178.75,2365,2365,0,,1.0,Distant (> 2yr)
00QVS00000Aay3D2AR,2854371,2024-09-04,0,8,4003,,1643.875,1914,1914,0,,1.0,Distant (> 2yr)
00QVS00000Aay3I2AR,4977629,2024-09-09,0,8,1265,,1519.375,1388,1388,0,,1.0,Distant (> 2yr)
00QVS00000Aay3U2AR,6250542,2024-10-01,0,8,1210,,1066.375,821,821,0,,1.0,Distant (> 2yr)
00QVS00000Aay3g2AB,4272698,2024-09-18,0,8,443,1881,1086.4,1060,1881,1,1.73,0.56,Moderate (1-2yr)
00QVS00000Aay3n2AB,6085888,2024-09-26,0,8,2080,,609.375,1352,1078,0,,1.25,Distant (> 2yr)
00QVS00000Aay3z2AB,7082829,2024-09-06,0,8,1185,,227.25,97,97,0,,1.0,Distant (> 2yr)
00QVS00000Aay4C2AR,5531438,2024-09-30,0,8,111,,1308.375,1307,3409,3,,0.38,Very Recent (< 6mo)
00QVS00000Aay4v2AB,6032859,2024-09-06,0,8,1561,,1005.7499999999999,1926,1926,0,,1.0,Distant (> 2yr)
00QVS00000Aay4w2AB,2691571,2024-09-12,0,8,1765,,1888.625,782,782,0,,1.0,Distant (> 2yr)
00QVS00000Aay7k2AB,2759148,2024-09-30,0,8,1456,,1845.625,3818,1487,0,,2.57,Distant (> 2yr)
00QVS00000Aay7n2AB,1696419,2024-09-24,0,8,5594,,1482.75,38,579,0,,0.07,Distant (> 2yr)
00QVS00000Aay7w2AB,6218913,2024-09-17,0,8,1196,,552.0,434,434,0,,1.0,Distant (> 2yr)
00QVS00000Aay852AB,4948358,2024-09-17,0,8,1079,,1714.75,3927,1733,2,,2.27,Distant (> 2yr)
00QVS00000Aay8P2AR,2048375,2024-10-01,0,8,6424,,844.375,470,1747,0,,0.27,Distant (> 2yr)
00QVS00000Aay922AB,6074080,2024-09-17,0,8,2146,,468.625,483,971,0,,0.5,Distant (> 2yr)
00QVS00000AayA22AJ,6309239,2024-09-06,0,8,1227,,463.625,440,541,0,,0.81,Distant (> 2yr)
00QVS00000AayA32AJ,4314919,2024-10-01,0,8,2822,,1215.875,2329,2329,0,,1.0,Distant (> 2yr)
00QVS00000AayA52AJ,5726985,2024-09-10,0,8,2311,,536.25,588,612,0,,0.96,Distant (> 2yr)
00QVS00000AayA72AJ,4652612,2024-09-11,0,8,1241,,1375.375,424,1146,0,,0.37,Distant (> 2yr)
00QVS00000AayFt2AJ,5886384,2024-09-17,0,8,1629,,560.5,398,143,1,,2.78,Distant (> 2yr)
00QVS00000AayFz2AJ,5374100,2024-09-17,0,8,1838,,1663.9999999999998,2921,2921,1,,1.0,Distant (> 2yr)
00QVS00000AayGm2AJ,4741564,2024-09-10,0,8,4957,,900.625,97,883,0,,0.11,Distant (> 2yr)
00QVS00000AayGr2AJ,1104457,2024-09-12,0,8,5182,,1143.0,400,400,0,,1.0,Distant (> 2yr)
00QVS00000AayGx2AJ,5283741,2024-09-12,0,8,1032,,970.125,4050,507,2,,7.99,Distant (> 2yr)
00QVS00000AayHu2AJ,5030002,2024-09-26,0,8,3565,,1374.0,1026,1026,0,,1.0,Distant (> 2yr)
00QVS00000AgTEM2A3,2948513,2024-09-05,0,8,-70,8282,339.0,5960,5960,0,24.43,1.0,Very Recent (< 6mo)
00QVS00000AgXWT2A3,6617169,2024-10-01,0,8,700,,711.8749999999999,586,89,2,,6.58,Moderate (1-2yr)
00QVS00000AgXcv2AF,4079967,2024-10-01,0,8,4220,,1258.375,2247,2247,0,,1.0,Distant (> 2yr)
00QVS00000AiZAn2AN,2421457,2024-09-06,0,8,3961,,520.625,613,613,0,,1.0,Distant (> 2yr)
00QVS00000B3Wuf2AF,5885334,2024-09-17,0,8,2776,,299.0,169,150,0,,1.13,Distant (> 2yr)
00QVS00000B3wZ02AJ,5345350,2024-09-18,0,8,615,,2689.5,3242,3242,6,,1.0,Moderate (1-2yr)
00QVS00000B3zqE2AR,5683245,2024-09-18,0,8,3355,,697.25,90,1141,0,,0.08,Distant (> 2yr)
00QVS00000B40az2AB,2633435,2024-09-18,0,8,1528,,2661.625,956,3227,0,,0.3,Distant (> 2yr)
00QVS00000B412Q2AR,4962963,2024-09-18,0,8,2570,,542.3749999999999,169,316,0,,0.53,Distant (> 2yr)
00QVS00000B4Gz72AF,4209562,2024-09-19,0,8,2841,3264,1780.7142857142858,1,2344,0,1.83,0.0,Distant (> 2yr)
00QVS00000B6bhh2AB,5965959,2024-09-27,1,8,3402,,497.12499999999994,823,823,0,,1.0,Distant (> 2yr)
00QVS00000B6c132AB,2390442,2024-10-01,0,8,3227,,2191.25,630,630,0,,1.0,Distant (> 2yr)
00QVS00000BBn5V2AT,5760460,2024-09-24,0,8,-190,1399,1371.8,1399,1399,0,1.02,1.0,Very Recent (< 6mo)
00QVS00000BE1E22AL,5752102,2024-12-10,0,8,-150,2016,967.75,2012,2012,0,2.08,1.0,Very Recent (< 6mo)
00QVS00000BE37l2AD,5887276,2024-09-24,0,8,76,1770,3012.8,1350,1770,1,0.59,0.76,Very Recent (< 6mo)
00QVS00000BGRFd2AP,4614178,2024-09-24,0,8,1203,,3211.375,4565,4565,1,,1.0,Distant (> 2yr)
00QVS00000BMiAX2A1,5853176,2024-10-01,0,8,1798,,1480.5,2065,2066,0,,1.0,Distant (> 2yr)
00QVS00000BUTnq2AH,4508028,2024-12-02,0,8,-180,3118,1319.25,3025,3025,0,2.36,1.0,Very Recent (< 6mo)
00QVS00000BYI7W2AX,2756905,2024-10-07,0,8,2440,,1750.375,1067,1067,0,,1.0,Distant (> 2yr)
00QVS00000BYI8x2AH,4244767,2024-10-08,0,8,1426,,1934.0,2941,2941,1,,1.0,Distant (> 2yr)
00QVS00000BYI932AH,1459266,2024-11-05,0,8,7707,,1415.375,307,1100,0,,0.28,Distant (> 2yr)
00QVS00000BYI9M2AX,4072121,2024-10-15,0,8,3569,,934.75,695,867,0,,0.8,Distant (> 2yr)
00QVS00000BYIEZ2A5,5003240,2024-10-08,0,8,3567,,926.0,1541,1541,0,,1.0,Distant (> 2yr)
00QVS00000BYIEt2AP,2700699,2024-10-07,0,8,4480,,2160.4999999999995,1949,1949,1,,1.0,Distant (> 2yr)
00QVS00000BYIFB2A5,2957078,2024-10-14,0,8,7206,,652.7500000000001,448,448,0,,1.0,Distant (> 2yr)
00QVS00000BYIFL2A5,5370217,2024-10-10,0,8,1819,,2015.8749999999998,1956,1957,0,,1.0,Distant (> 2yr)
00QVS00000BYIFi2AP,4433635,2024-10-14,0,8,1974,,1028.2499999999998,439,439,0,,1.0,Distant (> 2yr)
00QVS00000BYIG12AP,6021793,2024-10-02,0,8,-28,2730,825.0,2730,1971,1,3.31,1.39,Very Recent (< 6mo)
00QVS00000BYIGC2A5,6634023,2024-10-07,0,8,2628,,98.125,35,35,0,,1.0,Distant (> 2yr)
00QVS00000BYIGX2A5,4121001,2024-10-09,0,8,6074,,972.875,925,925,0,,1.0,Distant (> 2yr)
00QVS00000BYIGh2AP,1389431,2024-10-14,0,8,5614,,2160.75,4346,5611,0,,0.77,Distant (> 2yr)
00QVS00000BYIK82AP,5854815,2024-11-05,0,8,-223,2341,2005.75,2335,2335,0,1.17,1.0,Very Recent (< 6mo)
00QVS00000BYIKB2A5,717329,2024-10-09,0,8,6540,,2195.375,1474,1474,0,,1.0,Distant (> 2yr)
00QVS00000BYIKN2A5,1041852,2024-10-02,0,8,6425,,2728.375,3818,3818,0,,1.0,Distant (> 2yr)
00QVS00000BYILJ2A5,1038386,2024-10-02,0,8,5602,,2644.3750000000005,791,3555,0,,0.22,Distant (> 2yr)
00QVS00000BYIMX2A5,1705641,2024-10-18,0,8,5618,,1904.5,791,2156,0,,0.37,Distant (> 2yr)
00QVS00000BYIMY2A5,1894058,2024-10-07,0,8,5775,,1871.4999999999998,623,623,0,,1.0,Distant (> 2yr)
00QVS00000BYIR02AP,1268219,2024-10-14,0,8,5614,,1693.625,791,360,0,,2.2,Distant (> 2yr)
00QVS00000BYIRA2A5,1427622,2024-10-07,0,8,5607,,2084.875,791,2425,0,,0.33,Distant (> 2yr)
00QVS00000BYIRL2A5,2311443,2024-11-05,0,8,1653,,1074.375,1020,2510,0,,0.41,Distant (> 2yr)
00QVS00000BYIRj2AP,2767045,2024-10-16,0,8,2762,,2939.25,4134,587,0,,7.04,Distant (> 2yr)
00QVS00000BYIRv2AP,3214456,2024-10-03,0,8,2814,,1368.0,2057,2057,0,,1.0,Distant (> 2yr)
00QVS00000BYISZ2A5,5790253,2024-10-03,0,8,3418,,641.25,575,575,0,,1.0,Distant (> 2yr)
00QVS00000BYIXS2A5,4783508,2024-11-05,0,8,2567,,2412.75,2654,2654,0,,1.0,Distant (> 2yr)
00QVS00000BYIYT2A5,3078680,2024-10-14,0,8,-326,6084,930.5,3089,3089,0,6.54,1.0,Very Recent (< 6mo)
00QVS00000BYIZR2A5,4761048,2024-10-03,0,8,254,,2209.5,2586,2586,4,,1.0,Recent (6-12mo)
00QVS00000BYIZV2A5,5576697,2024-10-16,0,8,2690,,945.375,1949,990,0,,1.97,Distant (> 2yr)
00QVS00000BYIZa2AP,4297959,2024-10-08,0,8,6518,,1031.5,921,921,0,,1.0,Distant (> 2yr)
00QVS00000BYIdi2AH,1361797,2024-10-08,0,8,2784,,2605.625,4550,4550,0,,1.0,Distant (> 2yr)
00QVS00000BYIeQ2AX,4701378,2024-10-14,0,8,2253,,4948.125,4906,4906,0,,1.0,Distant (> 2yr)
00QVS00000BYIfb2AH,1538383,2024-10-10,0,8,7408,,1657.875,2317,2317,0,,1.0,Distant (> 2yr)
00QVS00000BYIfi2AH,704688,2024-10-14,0,8,5614,,2301.125,791,3555,0,,0.22,Distant (> 2yr)
00QVS00000BYIfu2AH,2355069,2024-10-08,0,8,5556,,549.7500000000001,56,2344,0,,0.02,Distant (> 2yr)
00QVS00000BYIkK2AX,2878765,2024-10-14,0,8,3750,,1711.25,2700,1576,0,,1.71,Distant (> 2yr)
00QVS00000BYIkt2AH,2779252,2024-10-08,0,8,5608,,2009.25,791,791,0,,1.0,Distant (> 2yr)
00QVS00000BYIlk2AH,5675420,2024-10-09,0,8,3690,,342.625,1307,255,0,,5.13,Distant (> 2yr)
00QVS00000BYIqT2AX,6340212,2024-10-11,0,8,2501,,465.5,280,203,0,,1.38,Distant (> 2yr)
00QVS00000BYIqZ2AX,5529222,2024-10-03,0,8,1836,,758.5,90,90,0,,1.0,Distant (> 2yr)
00QVS00000BYIqs2AH,4420853,2024-10-10,0,8,2459,,1789.0,3823,361,0,,10.59,Distant (> 2yr)
00QVS00000BYIrH2AX,2863946,2024-10-16,0,8,2762,,1732.125,813,1871,0,,0.43,Distant (> 2yr)
00QVS00000BYIrI2AX,3236189,2024-10-09,0,8,2755,,2347.625,3313,3313,0,,1.0,Distant (> 2yr)
00QVS00000BYIvQ2AX,2887820,2024-10-10,0,8,-273,3219,1992.75,1528,1528,0,1.62,1.0,Very Recent (< 6mo)
00QVS00000BYIve2AH,1209875,2024-10-08,0,8,3416,,3240.5,2517,1842,0,,1.37,Distant (> 2yr)
00QVS00000BYIw32AH,4880862,2024-10-02,0,8,4384,,1688.25,1791,1791,0,,1.0,Distant (> 2yr)
00QVS00000BYIwX2AX,1562664,2024-10-08,0,8,5242,,990.625,2079,650,0,,3.2,Distant (> 2yr)
00QVS00000BYIwg2AH,4332564,2024-10-21,0,8,4116,,1141.25,1574,1580,0,,1.0,Distant (> 2yr)
00QVS00000BYJ1p2AH,6208237,2024-11-05,0,8,-162,1741,848.4,1741,1741,0,2.05,1.0,Very Recent (< 6mo)
00QVS00000BYJ1t2AH,4037151,2024-10-03,0,8,2493,,1381.875,43,43,0,,1.0,Distant (> 2yr)
00QVS00000BYJ2r2AH,2405174,2024-10-09,0,8,4467,,1300.5,1659,1401,0,,1.18,Distant (> 2yr)
00QVS00000BYJ2t2AH,2462734,2024-10-02,0,8,3207,,2198.3750000000005,3242,3242,0,,1.0,Distant (> 2yr)
00QVS00000BYJ3G2AX,5873262,2024-11-05,0,8,2078,,829.625,785,785,0,,1.0,Distant (> 2yr)
00QVS00000BYJ4A2AX,5456003,2024-10-03,0,8,1121,,1476.5,1358,1854,0,,0.73,Distant (> 2yr)
00QVS00000BYJ4k2AH,4764170,2024-10-11,0,8,5763,,538.75,728,496,0,,1.47,Distant (> 2yr)
00QVS00000BYJA02AP,5487636,2024-10-09,0,8,1125,,2325.125,23,469,0,,0.05,Distant (> 2yr)
00QVS00000BYJA92AP,4377497,2024-10-14,0,8,279,349,2314.142857142857,2154,2154,2,0.15,1.0,Recent (6-12mo)
00QVS00000BYJAe2AP,2249607,2024-10-10,0,8,8318,,1034.5,2297,97,0,,23.68,Distant (> 2yr)
00QVS00000BYJAs2AP,4362941,2024-10-10,0,8,5750,,1456.75,2023,2023,0,,1.0,Distant (> 2yr)
00QVS00000BYJCJ2A5,5499376,2024-10-09,0,8,3773,,876.25,580,586,0,,0.99,Distant (> 2yr)
00QVS00000BYJCQ2A5,2961679,2024-10-16,0,8,3779,,1427.125,28,2961,0,,0.01,Distant (> 2yr)
00QVS00000BYJCl2AP,2396213,2024-10-22,0,8,3014,,2269.625,2101,2101,0,,1.0,Distant (> 2yr)
00QVS00000BYJGU2A5,1004974,2024-10-09,0,8,1552,,2700.25,7588,227,0,,33.43,Distant (> 2yr)
00QVS00000BYJHl2AP,4824125,2024-10-10,0,8,3044,,1467.75,2566,129,0,,19.89,Distant (> 2yr)
00QVS00000BYJI02AP,5103917,2024-10-16,0,8,3557,,1824.375,627,2156,0,,0.29,Distant (> 2yr)
00QVS00000BYJI92AP,5299602,2024-10-14,0,8,4466,,832.125,567,567,0,,1.0,Distant (> 2yr)
00QVS00000BYJIZ2A5,5311190,2024-10-03,0,8,2724,,1382.125,1661,1661,0,,1.0,Distant (> 2yr)
00QVS00000BYJOT2A5,3231468,2024-10-03,0,8,5228,,1156.4999999999998,918,918,0,,1.0,Distant (> 2yr)
00QVS00000BYJPI2A5,2562408,2024-10-31,0,8,5837,,932.375,560,454,0,,1.23,Distant (> 2yr)
00QVS00000BYJQM2A5,5973281,2024-10-03,0,8,1556,,2351.625,2253,2253,0,,1.0,Distant (> 2yr)
00QVS00000BYJQS2A5,4065448,2024-10-31,0,8,2576,,1689.125,5176,5176,0,,1.0,Distant (> 2yr)
00QVS00000BYJQh2AP,4885339,2024-10-10,0,8,101,,7016.625,7012,7012,8,,1.0,Very Recent (< 6mo)
00QVS00000BYJTu2AP,1216695,2024-10-14,0,8,5908,,1239.5,497,206,0,,2.41,Distant (> 2yr)
00QVS00000BYJUh2AP,5089204,2024-10-14,0,8,4518,,592.25,126,126,0,,1.0,Distant (> 2yr)
00QVS00000BYJV62AP,5620201,2024-11-05,0,8,-146,2453,1476.6,2453,2453,0,1.66,1.0,Very Recent (< 6mo)
00QVS00000BYJVD2A5,5468903,2024-11-05,0,8,-65,3713,2419.6666666666665,3713,3713,0,1.53,1.0,Very Recent (< 6mo)
00QVS00000BYJVh2AP,5988480,2024-10-14,1,8,-308,2312,331.0,2289,2289,0,6.98,1.0,Very Recent (< 6mo)
00QVS00000BYJW32AP,4904989,2024-10-09,0,8,4704,,887.75,1115,1115,0,,1.0,Distant (> 2yr)
00QVS00000BYtRy2AL,2578704,2024-11-05,0,8,453,,992.6250000000001,1870,1952,3,,0.96,Moderate (1-2yr)
00QVS00000Bibbq2AB,2559997,2024-10-11,0,8,119,,2105.75,4809,327,2,,14.71,Very Recent (< 6mo)
00QVS00000Big6s2AB,2891864,2024-10-11,0,8,3913,,3343.6249999999995,5191,5191,0,,1.0,Distant (> 2yr)
00QVS00000BjepN2AR,6100109,2024-10-10,0,8,-272,3375,1810.6,475,2900,2,1.86,0.16,Very Recent (< 6mo)
00QVS00000BjiMx2AJ,2335003,2024-10-08,0,8,3700,,3786.6250000000005,15,3713,3,,0.0,Distant (> 2yr)
00QVS00000BmN8s2AF,2778208,2024-10-14,0,8,5036,,1214.6249999999998,225,1708,0,,0.13,Distant (> 2yr)
00QVS00000BmU772AF,2461568,2024-10-14,0,8,3184,,1763.5,1869,1880,0,,0.99,Distant (> 2yr)
00QVS00000BmU8j2AF,5475527,2024-10-14,0,8,1181,,1907.8750000000002,2276,2276,0,,1.0,Distant (> 2yr)
00QVS00000Bn5oF2AR,2270538,2024-11-05,0,8,5636,,1263.6250000000002,581,591,0,,0.98,Distant (> 2yr)
00QVS00000BzU1G2AV,1863478,2024-11-01,0,8,4812,,1793.375,2181,2181,1,,1.0,Distant (> 2yr)
00QVS00000BzqzT2AR,4652847,2024-10-16,1,8,1864,,1376.25,791,791,1,,1.0,Distant (> 2yr)
00QVS00000CACb22AH,5645071,2024-12-11,0,8,1765,1907,1038.7142857142858,2437,891,0,1.84,2.74,Distant (> 2yr)
00QVS00000CACfg2AH,3272523,2024-10-22,0,8,4255,4365,1215.7142857142858,1367,2282,0,3.59,0.6,Distant (> 2yr)
00QVS00000CAChI2AX,2670095,2024-12-11,0,8,5672,,927.5,1629,486,0,,3.35,Distant (> 2yr)
00QVS00000CACnO2AX,4171702,2024-11-05,0,8,4693,,1070.0000000000002,943,943,0,,1.0,Distant (> 2yr)
00QVS00000CI9U92AL,5561851,2024-10-24,0,8,491,,2097.375,168,3186,6,,0.05,Moderate (1-2yr)
00QVS00000CVqWV2A1,4037031,2024-11-01,0,8,2068,,557.375,512,853,0,,0.6,Distant (> 2yr)
00QVS00000CXvK32AL,4946201,2024-11-06,1,8,5572,,484.25,386,386,0,,1.0,Distant (> 2yr)
00QVS00000CXvKf2AL,4251937,2024-11-11,0,8,5061,,3111.125,3520,3520,0,,1.0,Distant (> 2yr)
00QVS00000CXvKs2AL,4524723,2024-12-05,0,8,5666,,1362.25,791,791,0,,1.0,Distant (> 2yr)
00QVS00000CXvLU2A1,2073145,2024-11-11,0,8,2348,,2116.25,2075,2075,0,,1.0,Distant (> 2yr)
00QVS00000CXvMI2A1,3059530,2024-11-07,0,8,6513,,674.375,350,350,0,,1.0,Distant (> 2yr)
00QVS00000CXvRc2AL,2848386,2024-11-07,0,8,233,,1785.5,2800,2800,4,,1.0,Recent (6-12mo)
00QVS00000CXvWq2AL,2312363,2024-11-11,0,8,5061,,2005.0,3169,3169,0,,1.0,Distant (> 2yr)
00QVS00000CXvWu2AL,2310586,2024-11-14,0,8,2557,2731,1783.0,2507,2507,0,1.53,1.0,Distant (> 2yr)
00QVS00000CXvX72AL,1244268,2024-11-04,0,8,5054,,1740.25,581,3612,0,,0.16,Distant (> 2yr)
00QVS00000CXvXS2A1,4907060,2024-11-04,0,8,3806,,1169.625,1295,1295,0,,1.0,Distant (> 2yr)
00QVS00000CXvXw2AL,2219899,2024-11-13,0,8,1366,,2205.0,2794,2797,0,,1.0,Distant (> 2yr)
00QVS00000CXvYY2A1,1794143,2024-11-04,0,8,6398,,1306.375,1470,1470,0,,1.0,Distant (> 2yr)
00QVS00000CXvYo2AL,2938133,2024-11-08,0,8,4750,,1250.125,1546,1546,0,,1.0,Distant (> 2yr)
00QVS00000CXvYx2AL,703792,2024-12-05,0,8,5901,,1832.1249999999998,556,1810,0,,0.31,Distant (> 2yr)
00QVS00000CXvZR2A1,5593361,2024-11-04,0,8,2075,,1671.25,561,561,1,,1.0,Distant (> 2yr)
00QVS00000CXvcM2AT,5227872,2024-11-05,0,8,291,,1160.5,2185,2185,3,,1.0,Recent (6-12mo)
00QVS00000CXvi52AD,5221295,2024-11-05,0,8,3107,,1099.375,504,504,0,,1.0,Distant (> 2yr)
00QVS00000CXviJ2AT,1192920,2024-11-08,0,8,6468,,1236.75,1169,1169,0,,1.0,Distant (> 2yr)
00QVS00000CXviL2AT,1763255,2024-11-11,0,8,5666,,1936.5,2537,2537,0,,1.0,Distant (> 2yr)
00QVS00000CXviO2AT,4549670,2024-11-05,0,8,5566,,1185.25,314,329,0,,0.95,Distant (> 2yr)
00QVS00000CXviw2AD,4750669,2024-11-05,0,8,3014,,713.7499999999999,913,1899,0,,0.48,Distant (> 2yr)
00QVS00000CXvkK2AT,3162337,2024-11-11,0,8,5642,,1057.625,791,286,0,,2.77,Distant (> 2yr)
